OPEN_TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TRADE_VOLUME,CLOSE_TIME,QUOTE_ASSET_VOLUME,TRADE_COUNT,TAKER_BUY_BASE,TAKER_BUY_QUOTE,IGNORE,SYMBOL,PATTERN,MATCH_COUNT,PATTERN_RANK,PATTERN_SCORE,CURRENT_TREND,MAX_PUMP,MAX_DUMP,ETP
2021-02-20,44901.1,47463.1,43674.9,46716.0,1150.928,2021-02-20 23:59:59.999,52451438.9290,77646,455.740,20796868.1062,0,YFIUSDT,NO_PATTERN,0.0,,,104.04199451683812,105.70587357548034,97.26910922004139,1
2021-02-20,44.293,46.697,43.049,46.204,158330.3,2021-02-20 23:59:59.999,7157891.6301,29365,78741.4,3562263.2499,0,BALUSDT,NO_PATTERN,0.0,,,104.31445149346399,105.42749418644031,97.1914297970334,1
2021-02-20,2.634,3.035,2.57,3.031,14983292.1,2021-02-20 23:59:59.999,42715447.4942,118535,7472786.5,21313439.3109,0,CRVUSDT,NO_PATTERN,0.0,,,115.07213363705392,115.22399392558846,97.57023538344723,1
2021-02-20,54.037,54.567,51.8,53.138,176530.2,2021-02-20 23:59:59.999,9341748.7284,37239,75072.7,3975153.5584,0,TRBUSDT,NO_PATTERN,0.0,,,98.33632511057239,100.98080944538002,95.86024390695263,1
2021-02-20,3542.1,3693.9,3411.0,3583.7,5334.507,2021-02-20 23:59:59.999,18928776.7100,57100,2448.447,8689548.7595,0,YFIIUSDT,NO_PATTERN,0.0,,,101.17444453855057,104.28559329211484,96.29880579317354,1
2021-02-20,4.7987,5.1111,4.5347,5.104,4582827,2021-02-20 23:59:59.999,21878875.5107,62497,2206649,10551352.2122,0,RUNEUSDT,CDL3OUTSIDE_Bull,1.0,34.0,100.0,106.36213974618126,106.51009648446454,94.49851001312855,1
2021-02-20,14.5788,17.0,14.4375,16.6792,6901744,2021-02-20 23:59:59.999,108749622.0101,159108,3315597,52274712.2362,0,SUSHIUSDT,NO_PATTERN,0.0,,,114.40722144483773,116.60767690070514,99.03078442670179,1
2021-02-20,5.1243,5.3,4.67,5.2796,4504736,2021-02-20 23:59:59.999,22308631.2928,65126,2150023,10674697.2544,0,SRMUSDT,NO_PATTERN,0.0,,,103.03065784594969,103.42876100150265,91.13439884472025,1
2021-02-20,0.6118,0.6434,0.5896,0.6274,15043966,2021-02-20 23:59:59.999,9298710.4868,29267,6767335,4184490.5701,0,BZRXUSDT,NO_PATTERN,0.0,,,102.54985289310233,105.16508662961752,96.37136319058516,1
2021-02-20,140.068,150.999,134.288,147.747,270305.5,2021-02-20 23:59:59.999,38651813.8722,83782,119633.1,17110566.1037,0,EGLDUSDT,NO_PATTERN,0.0,,,105.48233715052689,107.80406659622469,95.87343290401805,1
2021-02-20,11.514,11.794,10.9138,11.2758,2886955,2021-02-20 23:59:59.999,32474182.5607,56372,1116045,12584380.8266,0,SOLUSDT,NO_PATTERN,0.0,,,97.931214174049,102.43182212958139,94.78721556366163,1
2021-02-20,2.2874,2.2963,2.1598,2.2527,5634705,2021-02-20 23:59:59.999,12466783.1005,33328,2504465,5541889.1981,0,ICXUSDT,CDLENGULFING_Bear,1.0,91.0,100.0,98.48299379207835,100.38908804756493,94.42161405963103,1
2021-02-20,0.8465,0.8627,0.8205,0.8603,5614930,2021-02-20 23:59:59.999,4738202.4338,18645,2570103,2171562.9831,0,STORJUSDT,NO_PATTERN,0.0,,,101.63024217365621,101.9137625516834,96.92852923803899,1
2021-02-20,0.22813,0.22965,0.2181,0.2263,17812128,2021-02-20 23:59:59.999,3969431.16342,18564,7699504,1717658.09711,0,BLZUSDT,CDLMATCHINGLOW_Bull,2.0,7.0,100.0,99.19782580107834,100.66628676631746,95.60338403541839,1
2021-02-20,20.1075,24.7478,19.5245,24.0034,8246355,2021-02-20 23:59:59.999,182683983.7828,236266,4100298,91082226.7642,0,UNIUSDT,NO_PATTERN,0.0,,,119.37535745368642,123.07745865970409,97.10058435906998,2
2021-02-20,38.9146,41.2199,37.5134,41.0323,1484566,2021-02-20 23:59:59.999,58288830.8696,51621,361851,14167143.8498,0,AVAXUSDT,CDLHIKKAKE_Bull,1.0,85.0,100.0,105.44191640155623,105.92399767696443,96.39929486619417,1
2021-02-20,0.243465,0.292765,0.227216,0.277906,161598954,2021-02-20 23:59:59.999,43428581.280753,144967,76054851,20454882.177660,0,FTMUSDT,NO_PATTERN,0.0,,,114.14618117593905,120.24931715030908,93.32594007352186,1
2021-02-20,4.5984,4.6214,4.4667,4.5992,544848,2021-02-20 23:59:59.999,2477616.5265,20037,233878,1064036.6758,0,HNTUSDT,NO_PATTERN,0.0,,,100.01739735560196,100.50017397355604,97.13596033402924,1
2021-02-20,0.60436,0.60907,0.57626,0.59031,10489562,2021-02-20 23:59:59.999,6177547.91670,22274,4220243,2487101.10868,0,ENJUSDT,CDLENGULFING_Bear,1.0,91.0,100.0,97.67522668608115,100.77933681911443,95.35045337216228,1
2021-02-20,0.5662,0.5888,0.5585,0.5733,17266984,2021-02-20 23:59:59.999,9887845.9078,36260,7824567,4484100.2833,0,FLMUSDT,NO_PATTERN,0.0,,,101.25397386082655,103.99152243023666,98.64005651713174,1
2021-02-20,2.0988,2.1364,1.9883,2.1202,2708491,2021-02-20 23:59:59.999,5571787.5708,25024,1213400,2501223.1105,0,TOMOUSDT,NO_PATTERN,0.0,,,101.01963026491327,101.79149990470744,94.73508671621877,1
2021-02-20,1.7616,1.8495,1.51601,1.52276,41464032,2021-02-20 23:59:59.999,69971741.07022,189982,19683882,33286017.42901,0,RENUSDT,NO_PATTERN,0.0,,,86.44187102633968,104.98978201634877,86.05869663941871,1
2021-02-20,224.555,245.203,221.206,238.491,99300.6,2021-02-20 23:59:59.999,23413738.9552,55547,46620.8,10981347.4052,0,KSMUSDT,NO_PATTERN,0.0,,,106.2060519694507,109.19507470330207,98.50860590946537,1
2021-02-20,4.3979,4.7565,4.2293,4.519,2951994,2021-02-20 23:59:59.999,13209476.3684,42608,1361869,6090237.5110,0,NEARUSDT,CDLHIKKAKE_Bear,1.0,83.0,100.0,102.75358693922098,108.15389163009618,96.16635212260398,1
2021-02-20,420.444,469.443,405.461,466.62,236043.5,2021-02-20 23:59:59.999,102590766.2639,111370,114073.8,49716606.4307,0,AAVEUSDT,NO_PATTERN,0.0,,,110.98267545737363,111.65410851385677,96.43638629639143,1
2021-02-20,43.311,49.452,43.31,45.698,3501323.9,2021-02-20 23:59:59.999,162754395.3947,209893,1695661.8,78840751.6854,0,FILUSDT,CDLHIKKAKE_Bull,1.0,85.0,200.0,105.5113019787121,114.17884602064142,99.99769111772991,3
2021-02-20,0.060688,0.063739,0.058314,0.06205,239254877,2021-02-20 23:59:59.999,14673497.693968,48523,110969196,6802960.083290,0,RSRUSDT,CDLHIKKAKE_Bear,1.0,83.0,100.0,102.24426575270236,105.0273530187187,96.0881887687846,1
2021-02-20,0.74163,0.78414,0.72101,0.7788,8419129,2021-02-20 23:59:59.999,6323290.13779,23588,4256256,3201032.70690,0,LRCUSDT,NO_PATTERN,0.0,,,105.01193317422435,105.73196877148983,97.21963782479133,1
2021-02-20,0.15432,0.18211,0.15238,0.17436,392992220,2021-02-20 23:59:59.999,66207241.66774,215872,186982111,31539237.05805,0,MATICUSDT,NO_PATTERN,0.0,,,112.98600311041989,118.0080352514256,98.74287195438049,1
2021-02-20,1.10986,1.16554,1.07,1.16329,7009536,2021-02-20 23:59:59.999,7829125.05044,28868,3364278,3762108.15197,0,OCEANUSDT,CDLHIKKAKE_Bull,1.0,85.0,100.0,104.81412069990807,105.01684897194241,96.40855603409439,1
2021-02-20,0.51279,0.51487,0.47567,0.49254,15948451,2021-02-20 23:59:59.999,7796635.11534,26055,7165603,3502774.36621,0,CVCUSDT,NO_PATTERN,0.0,,,96.0510150353946,100.40562413463603,92.76116928957273,1
